train_number,train_name,source_station_code,destination_station_code
52919,Himmatnagar Ahmedabad Passenger,HMT,ADI
52920,Ahmedabad Himmatnagar Passenger,ADI,HMT
52921,Himmatnagar Ahmedabad Passenger,HMT,ADI
52922,Ahmedabad Himmatnagar Pass,ADI,HMT
52923,Khed Brahma Ahmedabad Passenger,KDBM,ADI
52924,Ahmedabad Khed Brahma Passenger,ADI,KDBM
52926,Ahmedabad Khed Brahma Passenger,ADI,KDBM
52927,Udaipur Ahmedabad Fast Passenger,UDZ,ADI
52928,Mewar Fast Passenger,ADI,UDZ
52929,Veraval Dhasa Passenger,VRL,DAS
52930,Dhasa Veraval Passenger,DAS,VRL
22464,Rajasthan Sampark Kranti Express,BKN,DEE
52931,Jetalsar Dhasa Passenger,JLR,DAS
52932,Dhasa Jetalsar Passenger,DAS,JLR
52933,Veraval Dhasa Passenger,VRL,DAS
52935,Ahmedabad Botad Passenger,GG,BTD
52937,Fatehabad Chowk Ujjain Passenger,FTD,UJN
52938,Botad Ahmedabad Passenger,BTD,GG
52939,Gandhigram Botad Passenger,GG,BTD
52942,Sbi-Btd - Gandhigram Passenger,BTDF,GG
52943,Ahmedabad Botad Passenger,GG,BTD
52945,Ahmedabad Botad Passenger,GG,BTD
52946,Dhasa Veraval Passenger,DAS,VRL
52947,Wansjaliya Dhassa Passenger,JLR,DAS
52948,Dhasa Wansjaliya Passenger,DAS,JLR
52949,Veraval Delvada Passenger,VRL,DVA
52950,Delvada Veraval Passenger,DVA,VRL
52951,Delvada Junagadh Passenger,DVA,JND
52952,Junagadh Delvada Passenger,JND,DVA
52953,Kodinar Veraval Passenger,KODR,VRL
52954,Veraval Kodinar Passenger,VRL,KODR
52955,Khijadiya Junagarh Pass,KJV,JND
52956,Junagadh Khijadiya Pass,JND,KJV
52957,Ratlam Mhow Fast Passenger,RTM,MHOW
52958,Mhow Ratlam Fast Passenger,MHOW,RTM
52959,Ratlam Mhow Fast Passenger,RTM,MHOW
52960,Mhow Ratlam Fast Passenger,MHOW,RTM
52961,Ratlam Mhow Fast Passenger,RTM,MHOW
52962,Mhow Ratlam Fast Passenger,MHOW,RTM
52963,Ratlam Mhow Fast Passenger,RTM,MHOW
52964,Mhow Ratlam Fast Passenger,MHOW,RTM
52965,Ratlam Mhow Fast Passenger,RTM,MHOW
52966,Mhow Ratlam Passenger,MHOW,RTM
52967,Indore Mhow Fast Passenger,INDM,MHOW
52968,Mhow Indore Fast Passenger,MHOW,INDM
52969,Ujjain Fatehabad Passenger,UJN,FTD
52970,Fatehabad Chowk Ujjain Passenger,FTD,UJN
52971,Ujjain Mhow Passenger,UJN,MHOW
52972,Mhow Ujjain Passenger,MHOW,UJN
52973,Ratlam Akola Passenger,RTM,AK
52975,Ratlam Akola Passenger,RTM,AK
52976,Akola Ratlam Fast Pass,AK,RTM
52977,Indore Mhow Fast Passenger,INDM,MHOW
52978,Mhow-Indore Passenger,MHOW,INDB
52979,Indore Mhow Passenger,INDB,MHOW
52980,Mhow - Indm Passenger,MHOW,INDB
52981,Indore Mhow Fast Passenger,INDB,MHOW
52982,Mhow Indore Mg Fast Passenger,MHOW,INDB
52983,Fatehabad Mhow Passenger,FTD,MHOW
14202,Rai Bareli Jaunpur Express,RBL,JNU
15632-Slip,Guwahati Barmer Express Slip,GHY,BKN
18508,Amritsar - Visakhapatnam Hirakud Exp,ASR,VSKP
25631,Bikaner Guwahati Express,BKN,GHY
52984,Mhow Fatehabad Fast Passenger,MHOW,FTD
52985,Indore Mg Mhow Passenger,INDB,MHOW
52986,Mhow Indore Mg Pass,MHOW,INDB
52987,Mhow Akola Fast Passenger,MHOW,AK
52988,Akola Mhow Fast Passenger,AK,MHOW
52989,Ujjain Mhow Passenger,UJN,MHOW
52990,Mhow Ujjain Passenger,MHOW,UJN
52991,Ujjain Khandwa Passenger,UJN,KNW
52992,Khandwa Ujjain Passenger Express,KNW,UJN
52993,Mhow Akola Passenger,MHOW,AK
52994,Akola Mhow Passenger,AK,MHOW
53001,Howrah Azimganj Passenger,HWH,AZ
53002,Azimganj Howrah Passenger,AZ,HWH
53003,Howrah Malda Town Fast Passenger,HWH,MLDT
53004,Malda Howrah Fast Passenger,MLDT,HWH
53006,Azimganj Katwa Passenger,AZ,KWAE
53007,Katwa Rampurhat Passenger,KWAE,RPH
53008,Rampurhat Katwa Passenger,RPH,KWAE
53010,Azimganj Katwa Passenger,AZ,KWAE
53012,Azimganj Katwa Passenger,AZ,KWAE
53014,Azimganj Katwa Passenger,AZ,KWAE
53016,Azimganj Katwa Passenger,AZ,KWAE
53017,Katwa Azimganj Passenger,KWAE,AZ
53018,Azimganj Katwa Passenger,AZ,KWAE
53022,Bhagalpur Azimganj Passenger,BGP,AZ
53035,Azimganj Barharwa Passenger,AZ,BHW
53043,Howrah-Rajgir Fast Passenger,HWH,RGD
53044,Rajgir-Howrah Fast Passenger,RGD,HWH
53045,Mayurakshi Fast Passenger,HWH,RPH
53046,Mayurakshi Fast Passenger,RPH,HWH
53047,Viswabharati Fast Passenger,HWH,RPH
53048,Viswabharati Fast Passenger,RPH,HWH
53050,Mokameh Howrah Passenger,MKA,HWH
53061,Barddhaman-Hatia Passenger,BWN,HTE
53062,Hatia Barddhaman Passenger,HTE,BWN
53064,Barharwa Barddhaman Passenger,BHW,BWN
53065,Barddhaman Rampurhat Passenger,BWN,RPH
53066,Rampurhat Barddhaman Passenger,RPH,BWN
53067,Barddhaman Rampurhat Passenger,BWN,RPH
53208,Buxar Islampur Passenger,BXR,IPR
53213,Buxar Mughal Sarai Passenger,BXR,MGS
53215,Buxar Mughal Sarai Passenger,BXR,MGS
53217,Buxar Mughal Sarai Passenger,BXR,MGS
18047,Howrah - Vasco Da Gama Amravati Exp,HWH,VSG
51196,Ballarshah Wardha Mumbai Passenger,BPQ,CSTM
53068,Rampurhat Barddhaman Passenger,RPH,BWN
53070,Rampurhat Barddhaman Passenger,RPH,BWN
53073,Rampurhat Sahibganj Passenger,RPH,SBG
53074,Sahibganj Rampurhat Passenger,SBG,RPH
53132,Muzaffarpur Sealdah Passenger,MFP,SDAH
53135,Sealdah Rampurhat Passenger,SDAH,RPH
53136,Rampurhat Sealdah Passenger,RPH,SDAH
53137,Rampurhat- Barharwa Passenger,RPH,BHW
53139,Kolkatachitpur-Chittaranjan Passenger,KOAA,CRJ
53140,Chittranjan-Kolkatachitpur Passenger,CRJ,KOAA
53152,Lalgola Ranaghat Passenger,LGL,RHA
53153,Ranaghat Lalgola Passenger,RHA,LGL
53154,Lalgola Ranaghat Passenger,LGL,RHA
53155,Ranaghat Lalgola Passenger,RHA,LGL
53156,Lgl Ranaghat Passenger,LGL,RHA
53172,Lalgola Sealdah Passenger,LGL,SDAH
53173,Sealdah Lalgola Passenger,SDAH,LGL
53174,Lalgola Sealdah Passenger,LGL,SDAH
53175,Sealdah Lalgola Passenger,SDAH,LGL
53177,Sealdah Lalgola Fast Passenger,SDAH,LGL
53178,Lalgola Sealdah Fast Passenger,LGL,SDAH
53179,Kolkata Lalgola Passenger,KOAA,LGL
53180,Lalgola Kolkata Passenger,LGL,SDAH
53181,Lalgola Passenger,SDAH,LGL
53203,Patna Buxar Passenger,PNBE,BXR
53204,Buxar Patna Passenger,BXR,PNBE
53205,Patna Buxar Passenger,PNBE,BXR
53206,Buxar Patna Passenger,BXR,PNBE
53207,Islampur Buxar Passenger,IPR,BXR
53214,Mughal Sarai Buxar Passenger,MGS,BXR
53216,Mughal Sarai Buxar Passenger,MGS,BXR
53218,Mughal Sarai Buxar Passenger,MGS,BXR
53219,Buxar Mughal Sarai Passenger,BXR,MGS
53227,Darbhanga-Patna Kamala Ganga Fast Passenger,DBG,PNBE
53228,Kamla Ganga Fast Passenger,PNBE,DBG
53229,Rajgir Danapur Passenger,RGD,DNR
53230,Danapur Rajgir Passenger,DNR,RGD
53231,Danapur Rajgir Passenger,DNR,RGD
53232,Rajgir Danapur Passenger,RGD,DNR
53321,Asansol Dhanbad Pass,ASN,DHN
53322,Dhanbad-Asansol Passenger Memu,DHN,ASN
53343,Nscb Gomoh - Chopan Passenger,GMO,CPU
53344,Chopan - Nscb Gomoh Passenger,CPU,GMO
53345,Chopan - Allahabad Passenger,CPU,ALD
53346,Allahabad - Chopan Passenger,ALD,CPU
13071,Jamalpur Express,HWH,JMP
18235,Bilaspur Express Cum Passenger,BPL,BSP
18409,Sri Jagannath Express,HWH,PURI
18645,East Coast Express,HWH,HYB
19306,Shipra Express,HWH,INDB
22308,Bikaner-Howrah Sf Express,BKN,HWH
23040,Rajgir Howrah Passenger,RGD,HWH
37355,Howrah-Tarakeswar Local,HWH,TAK
38442,Panskura Howrah Emu,PKU,HWH
43891,Avadi Pattabiram East Emu,AVD,PRES
51816,Agra Jhansi Passenger,AGC,JHS
53049,Howrah Mokameh Passenger,HWH,MKA
53323,Sindri Town Dhanbad Passsenge,SNDT,DHN
53324,Dhanbad Sindri Town Passenger,DHN,SNDT
53325,Sindri Town Dhanbad Passenger,SNDT,DHN
53326,Dhanbad Sindri Town Passenger,DHN,SNDT
53327,Sindri Town Gomoh Passenger,SNDT,GMO
53328,Gomoh Sindri Town Passenger,GMO,SNDT
53333,Sindri Town Dhanbad Passenger,SNDT,DHN
53334,Dhanbad Sindri Town Passenger,DHN,SNDT
53336,Ranchi Dhanbad Passenger,RNC,DHN
53337,Garhbeta Ranchi Passenger,GBA,RNC
53338,Ranchi Garhbeta Passenger,RNC,GBA
53339,Dhanbad Chandrapura Passenger,DHN,CRP
53340,Chandrapura Dhanbad Passenger,CRP,DHN
53341,Dhanbad-Muri Passenger,DHN,MURI
53342,Muri-Dhanbad Passenger,MURI,DHN
53347,Gomoh Barwadih Passenger,GMO,BRWD
53348,Barwadih Gomoh Passenger,BRWD,GMO
53350,Dehri On Sone Barwadih Passenger,DOS,BRWD
53351,Barwadih-Chunar Passenger,BRWD,CAR
53352,Chunar Chopan Passenger,CAR,CPU
53358,Dehari On Sone - Barkakana Passenger,DOS,BRKA
53359,Gomoh Barka Kana Passenger,GMO,BRKA
53360,Barkakana-Nsbc Gomoh Passenger,BRKA,GMO
53361,Barka Kana Varanasi Passenger,BRKA,BSB
53362,Varanasi-Barkakana Passenger,BSB,BRKA
53364,Dehri On Sone Gaya Passenger,DOS,GAYA
53401,Sahibganj- Malda Town Passenger,SBG,MLDT
53402,Malda Town- Sahibganj Passenger,MLDT,SBG
53403,Rampurhat Gaya Passenger,RPH,GAYA
53406,Sahibganj- Rampurhat Passenger,SBG,RPH
53412,Sahibganj Barharwa Passenger,SBG,BHW
53417,Barddhaman Maldatown Passenger,BWN,MLDT
53418,Malda Town Barddhaman Passenger,MLDT,BWN
53551,Jasidih-Dumka Passenger,JSME,DUMK
53553,Jasidih-Dumka Passenger,JSME,DUMK
53567,Asansol Jhajha Memu,ASN,JAJ
11055,Mumbai Ltt - Gorakhpur Exp,LTT,GKP
11107,Gwalior-Varanasi Bundelkhand Express,GWL,BSB
15270,Ahmedabad - Muzaffarpur Jan Sadharan Exp,ADI,MFP
16519,Jolarpettai - Bangalore Exp,JTJ,SBC
32252,Dankuni Sealdah Local,DKAE,SDAH
51253,Amla Chhindwara Passenger,AMLA,CWA
51882,Agra Gwalior Fast Passenger,AGC,GWL
52173,Gwalior Sabalgarh Passenger,GWL,SBL
53442,Bhagalpur Mandar Hill Passenger,BGP,MDLE
53481,Tinpahar Rajmahal Pass,TPH,RJL
53482,Rajmahal Tinpahar Passenger,RJL,TPH
53483,Tinpahar Rajmahal Pass,TPH,RJL
53484,Rajmahal Tinpahar Passenger,RJL,TPH
53485,Tinpahar Rajmahal Pass,TPH,RJL
53487,Tinpahar Rajmahal Pass,TPH,RJL
53490,Rajmahal Tinpahar Passenger,RJL,TPH
53491,Tinpahar Rajmahal Pass,TPH,RJL
53492,Rajmahal Tinpahar Passenger,RJL,TPH
53493,Tinpahar Rajmahal Pass,TPH,RJL
53494,Rajmahal-Teenpahar Pass.,RJL,TPH
53511,Madhupur Giridih Pass,MDP,GRD
53512,Giridih Madhupur Pass,GRD,MDP
53513,Madhupur Giridih Pass,MDP,GRD
53514,Giridih-Madhupur Passenger,GRD,MDP
53517,Madhupur Giridih Pass,MDP,GRD
53518,Giridih Madhupur Pass,GRD,MDP
53519,Madhupur Giridih Pass,MDP,GRD
53520,Giridih-Madhupur Passenger,GRD,MDP
53547,Andal-Jasidih Passenger,UDL,STN
53548,Jasidih Andal Passenger,JSME,UDL
53552,Dumka-Jasidih Passenger,DUMK,JSME
53554,Dumka-Jasidih Passenger,DUMK,JSME
53602,Dehri On Sone Gaya Passenger,DOS,GAYA
53603,Gaya Dehri On Sone Passenger,GAYA,DOS
53604,Dehri-On-Sone Gaya Passenger,DOS,GAYA
53607,Gaya Dehri On Sone Passenger,GAYA,DOS
53641,Dildarnagar Mughal Sarai Passenger,DLN,MGS
53643,Dildarnagar Tarighat Passenger,DLN,TRG
53644,Tarighat Dildarnagar Passenger,TRG,DLN
53645,Dildarnagar Tarighat Passenger,DLN,TRG
53646,Tarighat Dildarnagar Passenger,TRG,DLN
53647,Dildarnagar Tarighat Passenger,DLN,TRG
54001,Tilak Bridge Rohtak Shuttle,TKJ,ROK
54002,Rohtak Tilak Bridge Passenger,ROK,TKJ
54011,Rewari Passenger,TKJ,RE
54012,Rewari Tilak Bridge Passenger,RE,TKJ
54022,Tilak Bridge Delhi Bulandshahr Passenger,TKJ,BSC
57517,Hyderabad-Tandur Passenger,HYB,TDU
19916,Ahmedabad Mahesana Intercity,ADI,MSH
53036,Barharwa Azimganj Passenger,BHW,AZ
53609,Dehri On Sone Mughal Sarai Passenger,DOS,MGS
53611,Barwadih Dehri On Sone Passenger,BRWD,DOS
53612,Dehri On Sone Barwadih Passenger,DOS,BRWD
53614,Mughal Sarai Gaya Fast Passenger,MGS,GAYA
53616,Gaya Jamalpur Pass,GAYA,JMP
53623,Jhajha - Gaya Passenger,JAJ,GAYA
53624,Gaya - Jhajha Passenger,GAYA,JAJ
53625,Kiul Gaya Passenger,KIUL,GAYA
53626,Gaya Kiul Passenger,GAYA,KIUL
53627,Kiul Gaya Passenger,KIUL,GAYA
53628,Gaya Kiul Passenger,GAYA,KIUL
53629,Kiul Gaya Passenger,KIUL,GAYA
53630,Gaya Kiul Passenger,GAYA,KIUL
53631,Kiul Gaya Passenger,KIUL,GAYA
53632,Gaya Kiul Passenger,GAYA,KIUL
53642,Mughal Sarai Dildarnagar Passenger,MGS,DLN
53648,Tarighat Dildarnagar Passenger,TRG,DLN
53653,Patna Gaya Passenger,PNBE,GAYA
53654,Gaya Patna Passenger Memu,GAYA,PNBE
53659,Patna-Sasaram Passenger,PNBE,SSM
54003,H Nizamuddin Kosi Kalan,KSV,NZM
54004,H Nizamuddin Kosi Kalan,NZM,KSV
54006,Jind - Rohtak  Passenger (Unreserved),JIND,ROK
54007,Rohtak - Panipat - Jind Passenger (Unreserved),ROK,JIND
54008,Jind - Rohtak Passenger,JIND,ROK
54009,Jind - Rohtak Passenger,ROK,JIND
54013,Rohtak Bhiwani Passenger,ROK,BNW
54014,Bhiwani Rohtak Passenger,BNW,ROK
54015,Rohtak Bhiwani Passenger,ROK,BNW
54016,Bhiwani Rohtak Passenger,BNW,ROK
54018,Bhiwani Rohtak Passenger,BNW,ROK
54021,Tilak Bridge Passenger,BSC,NDLS
54023,Rohtak Jind Passenger,ROK,JIND
54024,Jind Delhi Passenger,JIND,DLI
54043,Jind Sirsa Passenger,JIND,SSA
54044,Sirsa Jind Passenger,SSA,JIND
54045,Jind Firozpur Passenger,JIND,FZR
54046,Jind Firozpur Passenger,FZR,JIND
54051,Ludhiana Firozpur Passenger,LDH,FZR
54052,Ludhiana Firozpur Passenger,FZR,LDH
54053,Jakhal Ludhiana Passenger,JHL,LDH
54054,Ludhiana Jakhal Passenger,LDH,JHL
54077,Bareilly Delhi Passenger,BE,DLI
54078,Shajahanpur Passenger Slip Ex Bareilly,DLI,BE
54091,Najibabad Kotdwara Pass,NBD,KTW
54104,Mughal Sarai Allahabad Passenger,ALD,CAR
54031,Delhi - Jind Passenger,DLI,JIND
54032,Jind - Delhi Passenger,JIND,DLI
54033,Old Delhi - Narwana Pass,DLI,NRW
54034,Jind - Delhi Pass,JIND,DLI
54035,Delhi  - Jakhal Passenger,DLI,JHL
54036,Jakhal - Delhi Passenger,JHL,DLI
54037,Kurukshetra Jind Passenger,KKDE,JIND
54038,Jind Kurukshetra Passenger,JIND,KKDE
54039,Kurukshetra Jind Passenger,KKDE,JIND
54040,Jind Kurukshetra Passenger,JIND,KKDE
54041,Kurukshetra Jind Passenger,KKDE,JIND
54042,Jind Kurukshetra Passenger,JIND,KKDE
54047,Jind Kurukshetra Passenger,KKDE,JIND
54048,Jind Nrw Kurukshetra Passenger,JIND,KKDE
54049,Rohtak - Jind Passenger,ROK,JIND
54050,Rohtak - Jind Passenger,JIND,ROK
54055,Moradabad Delhi Passenger,MB,DLI
54057,Delhi Shamli Passenger,DLI,SMQL
54058,Shamli Delhi Passenger,SMQL,DLI
54059,Delhi Shamli Passenger,DLI,SMQL
54060,Shamli Delhi Passenger,SMQL,DLI
54071,Hoshiarpur Jalandhar Dmu,HSX,JUC
54072,Jalandhar Hoshiarpur Dmu,JUC,HSX
54075,Sitapur Delhi Passenger,SPC,DLI
54076,Delhi - Sitapur Cant Passenger,DLI,SPC
54085,Delhi Rewari Pass,DLI,RE
54086,Rewari Delhi Pass,RE,DLI
54102,Kanpur Allahabad Passenger,CNB,ALD
54105,Mughalsarai Allahabad Passenger,MGS,ALD
54106,Allahabad Mughal Sarai Passenger,ALD,MGS
54107,Allahabad Jaunpur Passenger,ALD,JNU
54108,Allahabad Jaunpur Passenger,JNU,ALD
54109,Mughal Sarai Faizabad Passenger,MGS,FD
54157,Jhansi Kanpur Passenger,JHS,CNB
54158,Kanpur Jhansi Passenger,CNB,JHS
54160,Banda Jhansi Passenger,BNDA,JHS
54192,Kila Hathras Passenger,HRF,HRS
54193,Hathras Kila Passenger,HRS,HRF
54221,Rbl Raghuraj Singh Pass,RBL,RRS
54223,Rbl Raghuraj Singh Pass,RBL,RRS
54226,Raibareli Unchahar Passenger,RBL,UCR
54232,Lucknow-Faizabad Passenger,LKO,FD
54234,Lucknow Faizabad Passenger,LKO,FD
54239,Mankapur Faizabad Passenger,MUR,AY
54243,Mankapur Ayodhya Passenger,MUR,AY
54251,Lucknow Saharanpur Passenger,LKO,SRE
54254,Lucknow Pratapgarh,LKO,PRG
54271,Arrah-Sasaram-Mughal Sarai Passenger,ARA,MGS
53138,Barharwa- Rampurhat Passenger,BHW,RPH
54110,Faizabad Mughal Sarai Passenger,FD,MGS
54151,Fatehpur Kanpur Passenger,FTP,CNB
54152,Kanpur Fatehpur Passenger,CNB,FTP
54153,Rae Bareli Kanpur Passenger,RBL,CNB
54154,Kanpur Rae Bareli Passenger,CNB,RBL
54155,Manikpur Kanpur Passenger,MKP,CNB
54156,Kanpur Manikpur Passenger,CNB,MKP
54211,Rae Bareli Kanpur Passenger,RBL,CNB
54212,Kanpur Rae Bareli Passenger,CNB,RBL
54222,Lalganj Dalmau Rai Bareli Passenger,RRS,RBL
54224,Lalganj Rae Bareli Passenger,RRS,RBL
54225,Unchahar Raebareli Shuttle,UCR,RBL
54227,Unchahar Raebareli Shuttle,UCR,RBL
54228,Raibareli Unchahar Passenger,RBL,UCR
54233,Faizabad Lucknow Passenger,FD,LKO
54237,Mankapur Ayodhya Passenger,MUR,FD
54238,Faizabad Mankapur Passenger,FD,MUR
54240,Ayodhya Mankapur Passenger,AY,MUR
54244,Ayodhya Mankapur Passenger,AY,MUR
54252,Saharanpur Lucknow Passenger,SRE,LKO
54253,Prayag Ghat Lucknow Passenger,PRG,LKO
54255,Varanasi - Lucknow Passenger,BSB,LKO
54256,Lucknow - Varanasi Passenger,LKO,BSB
54262,Mughal Sarai Jaunpur Passenger,JNU,BSB
54263,Varanasi Sultanpur Passenger,BSB,SLN
54264,Sultanpur Varanasi Passenger,SLN,BSB
54265,Varanasi Sultanpur Passenger,BSB,SLN
54266,Sultanpur Varanasi Passenger,SLN,BSB
54267,Mughal Sarai Varanasi Passenger,MGS,BSB
54270,Varanasi Mughal Sarai Passenger,BSB,MGS
54273,Arrah Sasaram Passenger,ARA,SSM
54274,Sasaram Arrah Passenger,SSM,ARA
54293,Partapgarh Lucknow Passenger,PBH,LKO
54294,Lucknow Partapgarh Passenger,LKO,PBH
54303,Delhi Kalka Passenger,DLI,KLK
54304,Kalka Delhi Passenger,KLK,DLI
54310,Rewari Delhi Passenger,RE,DLI
54328,Shahjehanpur Sitapur Passenger,SPN,SCC
54329,Balamau Shahjahanpur Passenger,BLM,SPN
54330,Shahjehanpur Balamu Passenger,SPN,BLM
54331,Lucknow Balamau Passenger,LKO,BLM
54332,Balamu Lucknow Passenger,BLM,LKO
54334,Lucknow Varanasi Passenger,LKO,BSB
54351,Aligarh Bareilly Passenger,ALJN,BE
54352,Bareilly Aligarh Passenger,BE,ALJN
54466,Tundla - Farrukhabad Passenger,TDL,FBD
12285,Secunderabad- Hazrat Nizamuddin Duronto Express,SC,NZM
12918,Gujarat Sampark Kranti Express,NZM,ADI
17002,Secunderabad Sainagar Shirdi Express,SC,SNSI
17050-Slip,Machilipatnam Express Slip,SC,MUGR
22111,Bhusaval Nagpur (Triweekly) Express,BSL,NGP
47172,Secunderabad Falaknuma Mmts,SC,FM
47205,Secunderabad Falaknuma Mmts,SC,FM
52253,Gonda Mailani Passenger,GD,MLN
53411,Barharwa Sahibganj Passenger,BHW,SBG
53608,Dehri On Sone Gaya Passenger,DOS,GAYA
54231,Faizabad Lucknow Passenger,FD,LKO
54272,Mughal Sarai-Sasaram-Arrah Passenger,MGS,ARA
54281,Sultanpur Lucknow Passenger,SLN,LKO
54282,Lucknow Sultanpur Passenger,LKO,SLN
54283,Sultanpur Lucknow Passenger,SLN,LKO
54284,Lucknow Sultanpur Passenger,LKO,SLN
54291,Varanasi Partapgarh Passenger,BSB,PBH
54292,Partapgarh Varanasi Passenger,PBH,BSB
54301,Hapur Ghaziabad Shuttle,HPU,GZB
54302,Ghaziabad Hapur Passenger,GZB,HPU
54312,Moradabad Bareilly Passenger,MB,BE
54322,Sitapur Cantt Balamau Passenger,SCC,BLM
54323,Burhwal - Sitapur Cant Passenger,BUW,SCC
54324,Sitapur - Burhwal Passenger,SCC,BUW
54325,Sitapur Kanpur Dmu,SCC,CNB
54326,Kanpur Sitapur Pass,CNB,SCC
54327,Sitapur Shahjehanpur Passenger,SPC,SPN
54333,Varanasi Lucknow Passenger,BSB,LKO
54335,Balamau Kanpur Passenger,BLM,CNB
54341,Sharanpur Dehradun Passenger,SRE,DDN
54342,Dehradun Saharanpur Passenger,DDN,SRE
54354,Bareilly - Aligarh Passenger,BE,ALJN
54355,Roza Bareilly Passenger,ROZA,BE
54356,Bareilley Roza Junction Passenger,BE,ROZA
54371,Prayag Faizabad Passenger,PRG,FD
54372,Faizabad Prayag Passenger,FD,PRG
54374,Faizabad Prayag Passenger,FD,PRG
54375,Prayag Jaunpur Passenger,PRG,JNU
54376,Jaunpur Prayag Passenger,JNU,PRG
54392,Moradabad  -  Aligarh Passenger,MB,ALJN
54401,Khurja Meerut Passenger,KRJ,MTC
54403,Khurja Meerut Passenger,KRJ,MTC
54461,Bandikui - Bareilly Passenger,BKI,BE
54462,Bareilly - Bandikui Passenger,BE,BKI
54464,Rishikesh - Bandikui Passenger,RKSH,BKI
54465,Farrukhabad - Tundla Passenger,FBD,TDL
58838,Chhindwara Ramakon Nagpur Passenger,CWA,NGP
54373,Prayag Faizabad Passenger,PRG,FD
54377,Allahabad Passenger,PRG,BE
54378,Bareilly Allahabad Passenger,BE,PRG
54382,Najibabad Gajraula Passenger,NBD,GJL
54383,Gajraula Najibabad Passenger,GJL,NBD
54384,Najibabad Gajraula Passenger,NBD,GJL
54385,Najibabad Kotdwara Passenger,NBD,KTW
54386,Kotdwara Najibabad Passenger,KTW,NBD
54387,Najibabad Kotdwara Pass,NBD,KTW
54388,Kotdwara Najibabad Pass,KTW,NBD
54389,Najibabad Kotdwara Pass,NBD,KTW
54390,Kotdwara Najibabad Pass,KTW,NBD
54402,Meerut Khurja Passenger,MTC,KRJ
54405,Khurja Meerut Passenger,KRJ,MTC
54406,Meerut Khurja Passenger,MTC,KRJ
54411,Rewari Meerut Cantt. Passenger,RE,MUT
54412,Meerut Ndls Rewari Passenger,MUT,RE
54413,Delhi Rewari Passenger,DLI,RE
54414,Rewari Delhi Passenger,RE,DLI
54416,Rewari Delhi Sarai Rohilla Passenger,RE,DLI
54417,Delhi Rewari Passenger,DLI,RE
54418,Rewari Delhi Passenger,RE,DLI
54419,Delhi Sarai Rohilla Rewari Passenger,DLI,RE
54420,Rewari Delhi Passenger,RE,DLI
54421,Rewari Delhi Sarai Rohilla Passenger,DEE,RE
54422,Rewari Delhi Sarai Rohilla Passenger,RE,DEE
54463,Bandikui - Rishikesh Passenger,BKI,RKSH
54471,Delhi Rishikesh Passenger,DLI,RKSH
54472,Rishikesh Delhi Passenger,RKSH,DLI
54474,Saharanpur Delhi Passenger,SRE,DLI
54475,Haridwar Passenger,DLI,HW
54476,Haridwar Delhi Passenger,HW,DLI
54481,Haridwar Rishikesh Passenger,HW,RKSH
54482,Rishikesh Haridwar Passenger,RKSH,HW
54483,Haridwar Rishikesh Passenger,HW,RKSH
54484,Rishikesh Haridwar Passenger,RKSH,HW
54485,Haridwar Rishikesh Passenger,HW,RKSH
54486,Rishikesh Haridwar Passenger,RKSH,HW
54502,Bhiwani Delhi Passenger,BNW,DLI
54503,Delhi Bhiwani Passenger,DLI,BNW
54506,Ambala Delhi Passenger,UMB,DLI
54531,Ambala Kalka Shuttle,UMB,KLK
54542,Ambala Meerut Pass,UMB,MTC
54551,Ambala Bhatinda Passenger,UMB,BTI
54553,Ambala Dhuri Passenger,UMB,DUI
54572,Ludhiana Ferozpur Passenger,FZR,LDH
54575,Lohian Khas Ludhiana Passenger,LDH,LNK
54576,Lohian Khas Ludhiana Passenger,LNK,LDH
54468,Etah Tundla Passenger,ETAH,TDL
54469,Tundla Barhan Etah Passenger,TDL,ETAH
54470,Etah Tundla Passenger,ETAH,TDL
54473,Delhi Saharanpur Passenger,DLI,SRE
54505,Delhi Ambala Passenger,DLI,UMB
54511,Ambala Nangal Dam,UMB,NLDM
54521,Delhi Saharanpur Passenger,DLI,SRE
54522,Saharanpur Delhi Passenger,SRE,DLI
54532,Ambala Kalka Passenger,KLK,UMB
54539,Nizamuddin Ambala Passenger,NZM,UMB
54540,Ambala Delhi Passenger,UMB,NZM
54541,Meerut Ambala Pass,MTC,UMB
54555,Dhuri Bathinda Passenger,DUI,BTI
54556,Bhatinda Ambala Passenger,BTI,UMB
54557,Ambala Patiala Passenger,UMB,PTA
54558,Patiala Ambala Passenger,PTA,UMB
54559,Bathinda Fazilka (Via Abohar) Passenger,BTI,FKA
54560,Fazilka Bathinda (Via Abohar) Passenger,FKA,BTI
54561,Firozpur Bhatinda Passenger,BTI,FZR
54562,Firozpur Bhatinda Passenger,FZR,BTI
54563,Firozpur Bhatinda Passenger,BTI,FZR
54564,Firozpur Bhatinda Passenger,FZR,BTI
54581,Nangal Dam Una Himachal Passenger,NLDM,UHL
54582,Una Nangal Dam Passenger,UNA,NLDM
54601,Hisar Amritsar Passenger,HSR,ASR
54603,Hisar Ludhiana Passenger,HSR,LDH
54605,Hisar Ludhiana Passenger,HSR,LDH
54621,Jalandhar Pathankot Passenger,JUC,PTK
54622,Pathankot Jalandhar Passenger,PTK,JUC
54625,Jaijon Doaba Jalandhar Passenger,JJJ,JUC
54626,Jalandhar Jaijon Doaba Passenger,JJJ,JUC
